Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"86,008",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"154,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,3,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"14,131",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,21,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"230,372",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"449,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,706",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,36,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,32,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"617,139",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,013,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,16,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"986,076",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,787,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"478,772",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"330,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"488,531",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"686,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,45,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,42,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,451,008",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,416,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"265,662",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"483,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,29,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,22,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"375,005",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"503,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,38,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,28,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,412,383",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,816,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,ALPINE,3,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,9,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,088",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,505",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,17,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"12,309",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,2,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,1,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,8,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,394",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,24,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,19,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"54,093",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"27,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,6,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,979",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,19,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,17,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"367,542",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"511,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,11,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"60,050",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"119,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,7,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,652",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,15,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"745,871",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,253,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,33,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,26,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"398,544",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"766,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,5,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"22,200",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"73,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,27,23.8
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,HONEY,HONEY - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,18,29.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"186,189",18.2
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"313,000",16.1
CENSUS,2012,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,20,23.8
